Deep size	Num units	Learning rate	Accuracy	Tiempo de ejecución
2	6	0.05	0.9620000123977661	22.164795637130737
5	3	0.05	0.9620000123977661	21.734732627868652
2	31	0.0001	0.9620000123977661	21.664624452590942
3	21	0.0001	0.9620000123977661	17.379809141159058
5	5	0.05	0.9620000123977661	16.34422993659973
3	16	0.05	0.9620000123977661	11.87523889541626
8	3	0.001	0.961899995803833	17.901713132858276
2	8	0.05	0.961899995803833	10.053301095962524
9	10	0.0001	0.9617999792098999	22.637110710144043
6	31	5e-05	0.9617999792098999	21.831475019454956
4	42	5e-05	0.9617999792098999	20.267098426818848
9	3	0.001	0.9617000222206116	22.080451250076294
7	26	5e-05	0.9616000056266785	22.60600256919861
2	16	0.1	0.9616000056266785	21.914719820022583
3	2	0.01	0.9616000056266785	21.70069169998169
3	26	0.0001	0.9616000056266785	21.569462060928345
2	55	0.005	0.9614999890327454	21.430233478546143
2	4	0.005	0.9613999724388123	15.081426858901978
9	5	0.001	0.9613000154495239	22.412468671798706
4	10	0.1	0.9613000154495239	21.62742805480957
6	8	0.0001	0.9613000154495239	16.81892681121826
8	4	0.05	0.9611999988555908	22.196704387664795
7	13	0.05	0.9611999988555908	21.963621854782104
5	31	5e-05	0.9611999988555908	21.774566650390625
9	8	0.001	0.9610999822616577	43.27739429473877
4	13	0.01	0.9610999822616577	21.661834478378296
7	31	0.05	0.9610999822616577	18.007771492004395
8	31	5e-05	0.9610000252723694	25.08833599090576
5	16	0.0001	0.9610000252723694	21.774852752685547
6	2	0.05	0.9610000252723694	16.77596354484558
3	3	0.005	0.9610000252723694	12.401590347290039
3	42	5e-05	0.9609000086784363	18.86463212966919
2	89	0.005	0.9607999920845032	21.777610778808594
3	3	0.0005	0.9606000185012817	15.32997751235962
7	10	0.0001	0.9605000019073486	22.564314365386963
7	16	0.001	0.9605000019073486	19.163621425628662
7	31	5e-05	0.9603000283241272	43.01998686790466
7	16	0.0001	0.9603000283241272	22.551501274108887
4	31	5e-05	0.9603000283241272	21.73129105567932
2	26	0.0001	0.9603000283241272	21.677514791488647
2	26	0.05	0.9603000283241272	21.639184713363647
2	55	0.05	0.9603000283241272	21.637961864471436
5	3	0.005	0.9599999785423279	21.853083610534668
6	10	0.0001	0.9599999785423279	21.850852966308594
4	13	0.0001	0.9599999785423279	18.04865860939026
2	89	5e-05	0.9599000215530396	21.720468521118164
4	5	0.005	0.9598000049591064	21.8383207321167
8	21	5e-05	0.9596999883651733	23.122707843780518
2	21	0.0001	0.9596999883651733	21.638798475265503
3	3	0.001	0.9596999883651733	15.363205909729004
3	26	0.05	0.9595999717712402	21.682952404022217
9	10	0.05	0.9595000147819519	22.858922958374023
2	2	0.005	0.9595000147819519	13.998846292495728
8	6	0.0005	0.9593999981880188	22.561582565307617
6	6	0.1	0.9593999981880188	21.838383197784424
5	8	0.1	0.9592999815940857	12.180482864379883
2	4	0.001	0.9592000246047974	15.457605361938477
9	16	0.0001	0.9591000080108643	22.102920293807983
4	10	0.0001	0.9591000080108643	21.685736417770386
2	3	0.001	0.9591000080108643	21.682024717330933
4	13	0.05	0.9591000080108643	21.590410709381104
4	16	0.005	0.9589999914169312	15.90477466583252
2	2	0.1	0.9589999914169312	14.925639152526855
5	13	0.0001	0.958899974822998	18.81438970565796
3	8	0.05	0.958899974822998	11.464014053344727
5	26	5e-05	0.9588000178337097	22.32251739501953
6	10	0.01	0.9588000178337097	21.844438552856445
2	2	0.001	0.9588000178337097	15.395845413208008
2	68	5e-05	0.9587000012397766	20.29069495201111
3	13	0.05	0.9587000012397766	11.353121995925903
2	6	0.1	0.9587000012397766	10.644819736480713
4	4	0.01	0.9585999846458435	21.764164209365845
9	21	5e-05	0.9585000276565552	33.51179122924805
8	5	0.05	0.9585000276565552	15.95275330543518
6	26	5e-05	0.958299994468689	42.53248047828674
7	16	5e-05	0.958299994468689	19.22360610961914
7	3	0.001	0.9581999778747559	21.886208534240723
3	16	0.0001	0.9581999778747559	21.690330266952515
5	8	0.01	0.9581999778747559	15.915528297424316
2	13	0.0001	0.9581000208854675	21.678621768951416
8	4	0.0005	0.9580000042915344	18.564044952392578
9	13	5e-05	0.9578999876976013	25.700835466384888
3	68	0.05	0.9578999876976013	21.6498966217041
6	21	5e-05	0.9577999711036682	22.34732747077942
2	16	0.0001	0.9577999711036682	21.663245677947998
5	10	0.0001	0.9575999975204468	18.2154757976532
5	89	0.01	0.9574999809265137	34.09319257736206
4	26	5e-05	0.9574999809265137	21.72556233406067
3	26	5e-05	0.9574000239372253	22.093066453933716
3	31	5e-05	0.9574000239372253	21.56242871284485
2	55	5e-05	0.9574000239372253	19.12619400024414
7	4	0.001	0.9573000073432922	21.89910864830017
3	8	0.1	0.9573000073432922	11.437877178192139
6	16	0.0001	0.9571999907493591	21.858166933059692
4	8	0.0001	0.9571999907493591	15.625251293182373
7	10	0.001	0.9567999839782715	20.198943853378296
9	89	0.01	0.95660001039505	48.60310626029968
9	6	0.0001	0.95660001039505	22.925445079803467
3	4	0.001	0.95660001039505	22.196913957595825
7	8	0.05	0.95660001039505	10.230517387390137
2	5	0.0005	0.9564999938011169	21.654258012771606
5	8	0.0001	0.9563999772071838	16.358150243759155
2	68	0.05	0.9563000202178955	9.598400592803955
8	26	0.01	0.9562000036239624	43.094123125076294
9	13	0.0001	0.9562000036239624	42.72988986968994
2	42	5e-05	0.9562000036239624	17.54894185066223
7	13	0.0001	0.9560999870300293	22.55051350593567
8	13	0.0001	0.9560999870300293	21.470694065093994
4	6	0.1	0.9559999704360962	10.924644470214844
8	3	0.05	0.9556999802589417	11.622179746627808
3	42	0.05	0.9556999802589417	11.368143320083618
8	8	0.0001	0.9555000066757202	18.445379495620728
5	16	5e-05	0.9555000066757202	16.407358646392822
4	3	0.01	0.9553999900817871	22.391134023666382
6	42	0.05	0.9553999900817871	15.376749277114868
7	21	0.05	0.9553999900817871	12.833123922348022
6	4	0.005	0.955299973487854	16.823151350021362
9	8	0.0001	0.9552000164985657	43.49246692657471
3	10	0.0001	0.9552000164985657	17.305331468582153
5	16	0.05	0.9552000164985657	11.54309868812561
3	21	0.05	0.9550999999046326	21.853196382522583
2	55	0.01	0.9549999833106995	18.61991047859192
3	3	0.1	0.9549999833106995	10.859623670578003
6	13	5e-05	0.954800009727478	21.81422209739685
6	16	0.005	0.954800009727478	21.804765701293945
8	16	5e-05	0.9546999931335449	21.99716591835022
7	89	0.05	0.9542999863624573	21.70458745956421
5	21	5e-05	0.954200029373169	43.07883596420288
9	16	5e-05	0.954200029373169	22.658410787582397
8	10	5e-05	0.954200029373169	21.024009466171265
8	8	0.05	0.954200029373169	11.76952862739563
7	13	5e-05	0.9538999795913696	21.93767786026001
2	26	0.1	0.9538999795913696	11.441733121871948
7	21	5e-05	0.9534000158309937	42.37646555900574
2	10	0.05	0.9532999992370605	21.651716232299805
4	21	5e-05	0.9532999992370605	19.26716375350952
7	10	5e-05	0.9531000256538391	22.5820529460907
3	13	0.0001	0.9531000256538391	17.218214988708496
3	4	0.0005	0.9527999758720398	14.899291753768921
5	4	0.005	0.9526000022888184	15.14469575881958
5	31	0.01	0.9524000287055969	20.670022010803223
5	6	0.1	0.9523000121116638	21.759342670440674
3	10	0.1	0.9523000121116638	9.471045017242432
6	3	0.001	0.9521999955177307	21.815393686294556
7	4	0.0005	0.9521999955177307	18.05807399749756
8	13	0.05	0.9521999955177307	13.439044952392578
2	31	5e-05	0.95169997215271	21.49793291091919
4	2	0.1	0.95169997215271	16.241514205932617
8	6	0.0001	0.9514999985694885	22.484747171401978
3	16	5e-05	0.9514999985694885	21.70374369621277
2	31	0.1	0.9513000249862671	11.415018320083618
7	8	0.0001	0.9510999917984009	22.628191471099854
3	89	0.05	0.9509999752044678	12.947445631027222
8	3	0.005	0.9509000182151794	22.535874128341675
7	10	0.05	0.9508000016212463	20.35733389854431
5	4	0.0001	0.9508000016212463	16.680980920791626
6	10	0.1	0.9506999850273132	10.455181360244751
5	6	0.01	0.9506000280380249	21.77657413482666
7	6	0.0005	0.9503999948501587	43.11438322067261
6	31	0.05	0.9502999782562256	21.80877375602722
6	16	5e-05	0.9501000046730042	22.462631464004517
3	13	5e-05	0.949999988079071	17.10920810699463
3	8	0.0001	0.9498999714851379	15.116548538208008
6	16	0.1	0.9495999813079834	11.540785789489746
8	13	0.1	0.9495000243186951	11.687114715576172
6	10	0.05	0.949400007724762	11.628366231918335
4	3	0.001	0.9492999911308289	21.844364404678345
6	13	0.05	0.9491000175476074	11.438754081726074
3	13	0.1	0.9490000009536743	9.973910331726074
7	3	0.01	0.9488999843597412	17.73752999305725
3	2	0.001	0.9487000107765198	21.553805828094482
2	3	0.0005	0.9487000107765198	15.073323965072632
5	68	0.05	0.9485999941825867	21.782822608947754
4	42	0.05	0.9484999775886536	11.504141807556152
2	26	5e-05	0.9484000205993652	21.503989696502686
9	3	0.01	0.9480999708175659	22.677073001861572
3	21	5e-05	0.9480999708175659	21.54016613960266
4	21	0.05	0.9477999806404114	21.699389696121216
5	10	0.05	0.947700023651123	22.618343114852905
8	16	0.05	0.9476000070571899	22.033607244491577
9	21	0.05	0.9474999904632568	13.190557718276978
6	6	0.0001	0.9472000002861023	22.481478691101074
6	10	5e-05	0.9472000002861023	19.405813455581665
2	2	0.01	0.946399986743927	13.08019471168518
2	10	0.1	0.946399986743927	11.395315647125244
5	26	0.05	0.9463000297546387	19.120734691619873
5	68	0.005	0.945900022983551	42.260013818740845
5	4	0.05	0.9458000063896179	22.413588762283325
3	6	0.0001	0.9456999897956848	15.088766098022461
8	8	0.01	0.9455999732017517	22.61917233467102
7	68	0.01	0.9453999996185303	31.169173002243042
6	5	0.0001	0.9453999996185303	17.77642273902893
5	21	0.1	0.9452000260353088	11.434314727783203
7	6	0.0001	0.9445000290870667	19.6082661151886
5	3	0.01	0.9438999891281128	17.03324556350708
8	31	0.05	0.9437999725341797	22.62585973739624
4	16	5e-05	0.9433000087738037	21.730536699295044
4	2	0.0005	0.9433000087738037	18.299375295639038
4	13	5e-05	0.942300021648407	21.668047428131104
3	55	0.05	0.9420999884605408	10.238506317138672
2	10	0.0001	0.9419999718666077	22.133413314819336
5	2	0.0005	0.9419999718666077	16.77077841758728
4	5	0.1	0.9419999718666077	11.49813437461853
2	13	0.1	0.9412999749183655	11.398509979248047
7	42	0.05	0.9409000277519226	14.644392967224121
6	16	0.05	0.9405999779701233	9.018839597702026
3	16	0.1	0.9404000043869019	11.452893018722534
6	2	0.0005	0.9398999810218811	21.86436891555786
7	3	0.005	0.939300000667572	17.67559242248535
4	13	0.1	0.9391000270843506	11.494690179824829
6	8	5e-05	0.9390000104904175	21.895911931991577
5	13	5e-05	0.9388999938964844	20.092679023742676
9	5	0.0001	0.9386000037193298	21.777164220809937
2	4	0.05	0.9380999803543091	21.67133593559265
5	5	0.0001	0.9380000233650208	21.890460968017578
8	21	0.05	0.9377999901771545	22.574758052825928
6	68	0.05	0.9377999901771545	21.827203512191772
2	5	0.0001	0.9376999735832214	21.51135540008545
5	42	0.1	0.9376000165939331	11.509040117263794
2	8	0.0001	0.9362000226974487	14.860036611557007
3	21	0.1	0.9354000091552734	11.442525625228882
4	6	0.0001	0.9351000189781189	21.742637395858765
9	10	5e-05	0.9345999956130981	22.3405442237854
7	26	0.05	0.9337999820709229	13.48509168624878
2	21	5e-05	0.9337000250816345	21.45938754081726
2	6	0.0001	0.9333999752998352	21.509092330932617
5	10	0.1	0.9333999752998352	10.074564218521118
4	5	0.0001	0.9330000281333923	21.73487424850464
7	8	5e-05	0.9319000244140625	21.968091249465942
3	55	0.005	0.9315999746322632	20.125420093536377
5	5	0.1	0.9315999746322632	11.427370309829712
7	5	0.0001	0.9315000176429749	18.345951795578003
5	10	5e-05	0.9314000010490417	18.189923524856567
6	3	0.1	0.9312999844551086	10.36354684829712
6	3	0.0005	0.9301999807357788	21.841325998306274
2	3	0.1	0.9301999807357788	21.664628267288208
2	89	0.05	0.9301999807357788	21.47767210006714
4	8	0.05	0.9287999868392944	21.738358736038208
3	10	5e-05	0.9283999800682068	21.807004690170288
2	31	0.05	0.9265999794006348	21.625194311141968
2	4	0.0001	0.9251999855041504	15.173353433609009
5	6	0.0001	0.9241999983787537	21.68647027015686
3	5	0.0001	0.9240000247955322	21.773342847824097
3	4	0.0001	0.9230999946594238	21.74318218231201
7	6	5e-05	0.9229000210762024	20.112338066101074
7	16	0.05	0.9226999878883362	10.839133977890015
6	3	0.0001	0.9222999811172485	17.321160793304443
4	21	0.1	0.9222000241279602	11.474383354187012
8	6	5e-05	0.921999990940094	21.9473876953125
6	8	0.1	0.9218000173568726	11.539867162704468
7	6	0.1	0.9215999841690063	12.354734182357788
7	16	0.1	0.9210000038146973	11.157562494277954
4	68	0.05	0.9205999970436096	11.726801872253418
4	10	5e-05	0.9197999835014343	18.01755976676941
8	4	0.0001	0.9139000177383423	21.977999448776245
7	13	0.1	0.9132999777793884	12.014063835144043
2	16	5e-05	0.9125000238418579	21.45292830467224
2	3	0.0001	0.9114000201225281	21.661532402038574
2	21	0.1	0.9099000096321106	8.334294080734253
2	13	5e-05	0.9097999930381775	15.998802661895752
9	8	5e-05	0.9086999893188477	23.018157720565796
8	8	5e-05	0.9060999751091003	18.61978006362915
2	68	0.1	0.9053000211715698	9.532617330551147
3	8	5e-05	0.9013000130653381	21.562145471572876
2	6	5e-05	0.900600016117096	14.947380542755127
3	5	5e-05	0.8996999859809875	21.692689895629883
8	31	0.1	0.8984000086784363	13.585405111312866
3	6	5e-05	0.897599995136261	21.74259042739868
4	6	5e-05	0.8960999846458435	16.408199310302734
2	10	5e-05	0.8934999704360962	21.651381969451904
4	4	0.0001	0.890500009059906	21.619271516799927
7	3	0.0001	0.8898000121116638	22.548086404800415
3	3	0.0001	0.8880000114440918	22.358218908309937
2	2	0.0001	0.883899986743927	22.030945777893066
4	4	0.1	0.8813999891281128	23.07363772392273
2	4	0.1	0.8794999718666077	14.627547979354858
7	26	0.1	0.8744999766349792	11.662645816802979
4	16	0.1	0.8723999857902527	11.486713409423828
6	26	0.1	0.8698999881744385	10.979841947555542
6	21	0.05	0.8694999814033508	12.26626968383789
4	31	0.1	0.8689000010490417	11.361820459365845
9	26	0.05	0.8562999963760376	13.380195379257202
2	8	5e-05	0.8550999760627747	21.6427161693573
3	31	0.1	0.8531000018119812	9.962565422058105
8	8	0.1	0.8174999952316284	12.378889322280884
2	2	0.0005	0.8166999816894531	21.58039665222168
4	31	0.05	0.8126999735832214	11.475167989730835
5	3	0.001	0.8100000023841858	18.038652420043945
6	4	0.0001	0.8094000220298767	16.691702604293823
2	5	5e-05	0.8069999814033508	15.031612157821655
6	2	0.005	0.8032000064849854	22.483622312545776
4	4	0.05	0.7971000075340271	21.85639762878418
4	2	0.005	0.785099983215332	22.301851511001587
7	5	5e-05	0.7723000049591064	21.92662286758423
8	21	0.1	0.7660999894142151	12.50199818611145
5	13	0.1	0.7591999769210815	10.912307262420654
8	16	0.1	0.7541999816894531	10.28539776802063
7	4	0.0001	0.7530999779701233	17.822877407073975
9	3	0.0001	0.7529000043869019	22.61251473426819
5	4	5e-05	0.751800000667572	21.766925811767578
9	5	5e-05	0.7511000037193298	20.114973783493042
4	8	5e-05	0.7506999969482422	15.775656938552856
6	6	5e-05	0.7502999901771545	21.979739904403687
4	4	5e-05	0.7501000165939331	15.754290103912354
9	4	5e-05	0.7494000196456909	22.15264105796814
6	2	0.0001	0.7473000288009644	16.819565773010254
8	10	0.1	0.745199978351593	11.704105377197266
5	8	5e-05	0.7448999881744385	21.709481239318848
4	3	5e-05	0.7445999979972839	21.827333211898804
3	3	5e-05	0.7441999912261963	16.50070095062256
9	8	0.05	0.7432000041007996	11.846907615661621
6	5	5e-05	0.7422999739646912	16.802056789398193
7	4	5e-05	0.7394000291824341	22.366569995880127
5	6	5e-05	0.7379000186920166	16.631438970565796
7	68	0.05	0.7378000020980835	22.539706230163574
2	3	5e-05	0.7365999817848206	15.250623226165771
8	68	0.05	0.7360000014305115	22.680925607681274
4	8	0.1	0.730400025844574	11.46188759803772
3	26	0.1	0.7250000238418579	21.54179096221924
7	55	0.05	0.7037000060081482	13.825335264205933
9	21	0.1	0.6783999800682068	22.029083728790283
6	89	0.05	0.63919997215271	19.30530834197998
7	10	0.1	0.6277999877929688	11.415127277374268
9	16	0.1	0.6169000267982483	24.242096662521362
3	42	0.1	0.6115000247955322	9.642959594726562
5	2	5e-05	0.592199981212616	11.661542654037476
5	55	0.05	0.5916000008583069	21.767914295196533
6	5	0.1	0.5910000205039978	21.82468605041504
4	3	0.0001	0.5910000205039978	11.580687284469604
3	68	0.1	0.5909000039100647	21.583614587783813
3	4	5e-05	0.5907999873161316	11.458659648895264
9	89	0.1	0.5906999707221985	43.15631461143494
8	89	0.05	0.5906999707221985	26.18462872505188
8	89	0.1	0.5906999707221985	24.727489471435547
9	6	0.05	0.5906999707221985	23.389034509658813
7	55	0.1	0.5906999707221985	23.117236375808716
9	13	0.1	0.5906999707221985	22.7227520942688
9	42	0.05	0.5906999707221985	22.708789825439453
8	42	0.1	0.5906999707221985	22.654855251312256
9	68	0.05	0.5906999707221985	22.644246339797974
9	55	0.1	0.5906999707221985	22.628199338912964
9	89	0.05	0.5906999707221985	22.615139961242676
7	31	0.1	0.5906999707221985	22.54873561859131
9	26	0.1	0.5906999707221985	22.332736492156982
9	31	0.1	0.5906999707221985	22.15775775909424
8	42	0.05	0.5906999707221985	21.94624614715576
7	68	0.1	0.5906999707221985	21.89353036880493
4	89	0.05	0.5906999707221985	21.76474404335022
3	89	0.1	0.5906999707221985	21.651505708694458
7	89	0.1	0.5906999707221985	19.20465898513794
6	89	0.1	0.5906999707221985	18.715957403182983
9	55	0.05	0.5906999707221985	18.275749921798706
9	68	0.1	0.5906999707221985	17.990410089492798
8	68	0.1	0.5906999707221985	17.952642679214478
2	2	5e-05	0.5906999707221985	17.62607431411743
5	89	0.1	0.5906999707221985	16.814631938934326
8	55	0.1	0.5906999707221985	16.343223571777344
5	89	0.05	0.5906999707221985	16.2501962184906
8	55	0.05	0.5906999707221985	15.400551557540894
4	89	0.1	0.5906999707221985	14.793593645095825
9	31	0.05	0.5906999707221985	14.598288297653198
9	42	0.1	0.5906999707221985	14.581554651260376
9	2	0.0005	0.5906999707221985	14.293904304504395
6	68	0.1	0.5906999707221985	14.098942518234253
6	55	0.05	0.5906999707221985	13.675963878631592
5	68	0.1	0.5906999707221985	13.400053262710571
9	5	0.05	0.5906999707221985	13.0445237159729
9	2	0.05	0.5906999707221985	12.940346002578735
8	26	0.1	0.5906999707221985	12.922973871231079
9	3	0.05	0.5906999707221985	12.857046842575073
9	6	0.1	0.5906999707221985	12.725255966186523
6	55	0.1	0.5906999707221985	12.69153356552124
8	5	5e-05	0.5906999707221985	12.643158912658691
9	6	5e-05	0.5906999707221985	12.611550569534302
9	2	0.01	0.5906999707221985	12.543262720108032
7	42	0.1	0.5906999707221985	12.537258386611938
6	42	0.1	0.5906999707221985	12.523751735687256
9	10	0.1	0.5906999707221985	12.489725112915039
9	5	0.01	0.5906999707221985	12.460775136947632
9	4	0.1	0.5906999707221985	12.390401601791382
9	3	5e-05	0.5906999707221985	12.380211353302002
8	6	0.1	0.5906999707221985	12.37560749053955
8	6	0.05	0.5906999707221985	12.370994091033936
8	4	0.005	0.5906999707221985	12.355323553085327
8	3	0.1	0.5906999707221985	12.353408336639404
7	5	0.05	0.5906999707221985	12.349441051483154
8	2	0.0001	0.5906999707221985	12.330491542816162
8	3	0.0001	0.5906999707221985	12.321694612503052
7	4	0.1	0.5906999707221985	12.315537452697754
6	3	5e-05	0.5906999707221985	12.257129907608032
7	2	0.0001	0.5906999707221985	12.252819538116455
5	2	0.1	0.5906999707221985	12.240776062011719
8	2	5e-05	0.5906999707221985	12.235255718231201
5	2	0.05	0.5906999707221985	12.168423414230347
7	2	0.1	0.5906999707221985	12.107876777648926
9	2	0.005	0.5906999707221985	12.008316278457642
9	2	0.0001	0.5906999707221985	11.988798379898071
8	4	0.1	0.5906999707221985	11.907369136810303
7	5	0.1	0.5906999707221985	11.893912076950073
5	55	0.1	0.5906999707221985	11.88439393043518
2	4	5e-05	0.5906999707221985	11.881330728530884
4	68	0.1	0.5906999707221985	11.859397411346436
5	42	0.05	0.5906999707221985	11.81313967704773
9	4	0.005	0.5906999707221985	11.812220811843872
5	3	5e-05	0.5906999707221985	11.797207593917847
8	2	0.0005	0.5906999707221985	11.734173774719238
6	3	0.01	0.5906999707221985	11.726075649261475
9	5	0.1	0.5906999707221985	11.71640944480896
4	2	0.001	0.5906999707221985	11.692385911941528
8	2	0.005	0.5906999707221985	11.680757999420166
6	21	0.1	0.5906999707221985	11.669127464294434
7	3	0.0005	0.5906999707221985	11.666091918945312
8	2	0.001	0.5906999707221985	11.664857625961304
7	2	5e-05	0.5906999707221985	11.660961627960205
7	21	0.1	0.5906999707221985	11.643086671829224
7	2	0.005	0.5906999707221985	11.641862630844116
7	2	0.05	0.5906999707221985	11.622584581375122
5	2	0.0001	0.5906999707221985	11.61684274673462
8	2	0.05	0.5906999707221985	11.604278802871704
5	2	0.001	0.5906999707221985	11.585690975189209
5	5	5e-05	0.5906999707221985	11.565801620483398
9	2	0.001	0.5906999707221985	11.555683612823486
6	31	0.1	0.5906999707221985	11.554859638214111
4	2	0.01	0.5906999707221985	11.546317338943481
6	3	0.05	0.5906999707221985	11.539977550506592
5	26	0.1	0.5906999707221985	11.530540466308594
4	26	0.1	0.5906999707221985	11.508657932281494
4	55	0.1	0.5906999707221985	11.455197811126709
3	2	5e-05	0.5906999707221985	11.447933197021484
3	2	0.0005	0.5906999707221985	11.295344829559326
6	13	0.1	0.5906999707221985	11.232741117477417
9	2	5e-05	0.5906999707221985	11.178628921508789
7	5	0.005	0.5906999707221985	11.114839315414429
5	3	0.0001	0.5906999707221985	10.989259243011475
2	89	0.1	0.5906999707221985	10.828264951705933
3	55	0.1	0.5906999707221985	10.690184116363525
9	3	0.1	0.5906999707221985	10.651743650436401
5	31	0.1	0.5906999707221985	10.587733507156372
8	4	5e-05	0.5906999707221985	10.462929487228394
9	4	0.0001	0.5906999707221985	10.433562994003296
4	42	0.1	0.5906999707221985	10.418260335922241
8	5	0.0001	0.5906999707221985	10.396915912628174
8	3	5e-05	0.5906999707221985	10.371442556381226
8	2	0.1	0.5906999707221985	10.337377786636353
9	2	0.1	0.5906999707221985	10.328457355499268
9	3	0.005	0.5906999707221985	10.294018507003784
7	3	5e-05	0.5906999707221985	10.14680528640747
9	4	0.01	0.5906999707221985	10.028212547302246
6	4	0.1	0.5906999707221985	9.963170289993286
9	8	0.1	0.5906999707221985	9.909466981887817
8	4	0.001	0.5906999707221985	9.838363409042358
8	2	0.01	0.5906999707221985	9.771047592163086
8	3	0.0005	0.5906999707221985	9.737819194793701
9	4	0.05	0.5906999707221985	9.6378333568573
2	55	0.1	0.5906999707221985	9.37356162071228
8	5	0.1	0.5906999707221985	9.35018277168274
4	2	0.0001	0.5906999707221985	9.303545236587524
7	2	0.0005	0.5906999707221985	9.19749641418457
6	2	5e-05	0.5906999707221985	9.19379448890686
4	2	0.05	0.5906999707221985	9.14078402519226
7	2	0.01	0.5906999707221985	8.98380994796753
7	3	0.1	0.5906999707221985	8.930307388305664
7	2	0.001	0.5906999707221985	8.912698984146118
2	42	0.1	0.5906999707221985	8.828542709350586
6	2	0.1	0.5906999707221985	8.778555631637573
5	4	0.1	0.5906999707221985	8.732167720794678
4	3	0.0005	0.5906999707221985	8.678963899612427
5	2	0.01	0.5906999707221985	8.628828287124634
4	5	5e-05	0.5906999707221985	8.606188297271729
6	2	0.001	0.5906999707221985	8.57433819770813
6	2	0.01	0.5906999707221985	8.523308515548706
6	4	5e-05	0.5906999707221985	8.462243795394897
5	3	0.1	0.5906999707221985	8.286395072937012
3	2	0.0001	0.5906999707221985	8.267989158630371
4	2	5e-05	0.5906999707221985	8.18600058555603
3	2	0.1	0.5906999707221985	8.04147481918335
3	2	0.05	0.5906999707221985	8.004252433776855
2	3	0.005	0.5906999707221985	7.501948833465576
