zcmb,mb,dmb,errors
0.553797,23.411247,0.091857,0.092842739772483
0.125298,19.752286,0.085713,0.12858985104497944
0.842123,24.283047,0.112024,0.13893605961423405
0.443668,22.994747,0.091594,0.12232447736908586
0.727675,23.946563,0.099419,0.12845210131944126
0.683659,24.054688,0.115261,0.18793888217529656
0.442548,22.663818,0.08709,0.1187235980541358
0.726679,23.896775,0.094974,0.09612541055228842
0.28251,22.151638,0.085709,0.11801609406894469
0.404549,22.602742,0.086483,0.11844714668340474
0.519611,22.873755,0.088502,0.1198911877424275
0.690652,24.378431,0.095502,0.12556086140625192
1.060801,24.70787,0.132013,0.13485509377743207
0.576612,23.456685,0.090075,0.1209453571900137
0.268489,21.711856,0.08555,0.11799111362933228
0.72068,23.914145,0.098773,0.12795949730418607
0.250498,21.864224,0.086012,0.11862208942528368
0.760691,23.906693,0.101218,0.1298030250179864
0.698167,23.730103,0.101565,0.1032982734599761
0.550315,23.219524,0.089299,0.1449428041032048
0.730128,23.905124,0.096543,0.1266246706561561
0.847985,24.196452,0.110575,0.11241341687925868
0.997826,24.529085,0.115855,0.14253011504808377
0.435446,22.524456,0.086944,0.11927659395065739
0.40947,22.557433,0.086547,0.11923928969693673
0.30159,21.442454,0.086081,0.1191326891755995
1.299106,25.691231,0.128055,0.15191592315695548
1.020807,24.965297,0.118836,0.16494302283515966
0.839734,24.362709,0.112754,0.1391263910220487
1.12085,25.147113,0.121686,0.12267333480318778
1.230892,26.046776,0.128558,0.17187456349820934
0.97423,24.886143,0.118033,0.14363830629146251
0.970782,25.020075,0.118744,0.14422978196211766
0.064229,18.347945,0.112975,0.1400862558971793
0.12903,20.336945,0.115931,0.15075265033574037
0.10289,19.156988,0.114221,0.15539613966698143
0.04413,17.531728,0.11486,0.16671789978313667
0.11304,19.114133,0.112246,0.1406007876745717
0.25611,21.537919,0.12482,0.12946104363568217
0.38026,22.200281,0.138121,0.1609898383891356
0.14547,20.28342,0.113737,0.14017413458702002
0.08889,19.115082,0.11251,0.1456261833373724
0.26059,21.218177,0.120435,0.1268099928797017
0.07891,19.149702,0.117766,0.16047075968724023
0.08304,19.38627,0.115125,0.1420823897212107
0.16565,20.412042,0.118455,0.12280307477127762
0.16817,20.17402,0.116716,0.16019826298184384
0.17063,20.781976,0.114853,0.14484016187073254
0.17028,20.134725,0.112043,0.16300018639375846
0.12044,20.209823,0.113463,0.14680190708216292
0.27653,21.365495,0.126014,0.1701175310918895
0.2316,21.098958,0.118789,0.1444173525098698
